Rank,Player_ID,Name,Nationality,Birth_Year,Play_Hand,Backhand,is_ghost
,800815661,Sebastian Jimenez,CRC,,Unknown,Unknown,True
,800775810,Vincent Chang,USA,,Unknown,Unknown,True
,800730953,Ethan Berlehner Berlehner,USA,,Unknown,Unknown,True
,800706326,Ryota Kawagishi,JPN,,Unknown,Unknown,True
,800739827,Kyosuke Ishida,JPN,,Unknown,Unknown,True
,800651920,Sena Sasaki,JPN,,Unknown,Unknown,True
,800557572,RYOGA YANO,JPN,,Unknown,Unknown,True
,800418985,Ryo Iizumi,JPN,,Unknown,Unknown,True
,800728365,Masahiro Fukui,JPN,,Unknown,Unknown,True
,800518965,Ping Chen Lin,TPE,,Unknown,Unknown,True
,800469244,Joo Hyun Lee,KOR,,Unknown,Unknown,True
,800473666,Ji Hoon Kong,KOR,,Unknown,Unknown,True
,800692244,Vihar Sharan Bhatia,IND,,Unknown,Unknown,True
,800660319,Kaamlesh Rath,IND,,Unknown,Unknown,True
,800706485,Namitha Nelith Wijebandara,SRI,,Unknown,Unknown,True
,800583148,Pattiyage Ranuga Ransath Peiris,SRI,,Unknown,Unknown,True
,800856980,Vatsal Sangwan,IND,,Unknown,Unknown,True
,800700707,Jose-Manuel Bouting Mayaka,CMR,,Unknown,Unknown,True
,800625304,Raveen Semika De Alwis,SRI,,Unknown,Unknown,True
,800501886,Ramith Herath,SRI,,Unknown,Unknown,True
,800706463,Jacob Hsiao,GUM,,Unknown,Unknown,True
,800709869,Shivam Devam,IND,,Unknown,Unknown,True
,800707176,Vansh Sharma,IND,,Unknown,Unknown,True
,800568214,Kunsh Kakkar,IND,,Unknown,Unknown,True
,800645585,Yagnesh Pampari,IND,,Unknown,Unknown,True
,800556559,Guilherme Paula Pereira,BRA,,Unknown,Unknown,True
,800720468,Luis Raul Alvarado Rivera,MEX,,Unknown,Unknown,True
,800795504,Victor Sanchez,CUB,,Unknown,Unknown,True
,800747862,Cooper Mills,CAN,,Unknown,Unknown,True
,800741212,Vinny Boisvert,BER,,Unknown,Unknown,True
,800647203,Emanuel E Dickson C,DOM,,Unknown,Unknown,True
,800825321,Sashwath Jawahar,IND,,Unknown,Unknown,True
,800754210,Krishang Badwal,USA,,Unknown,Unknown,True
,800624302,Tomas Barrera Petter,USA,,Unknown,Unknown,True
,800546212,Urs Maximilian Oftedahl Knoth,NOR,,Unknown,Unknown,True
,800675963,Sander Heijmans,NED,,Unknown,Unknown,True
,800686399,Rashid Ramadhan,TAN,,Unknown,Unknown,True
,800556656,Javier Montoya Rodriguez,ESP,,Unknown,Unknown,True
,800425384,Daniel Linkuns-Morozovs,LAT,,Unknown,Unknown,True
,800631593,Maxime LEVEAUX,FRA,,Unknown,Unknown,True
,800724938,MATIS VIDOT,FRA,,Unknown,Unknown,True
,800806093,Matis Pause,FRA,,Unknown,Unknown,True
,800755540,Rishi Dighe,GBR,,Unknown,Unknown,True
,800711740,Jose Carlos Galvez Pineda,GUA,,Unknown,Unknown,True
,800810399,Elias Aguilar,MEX,,Unknown,Unknown,True
,800715626,Maxim Persiyanov,USA,,Unknown,Unknown,True
,800771367,Zhijian Li,CHN,,Unknown,Unknown,True
,800760776,Kai Christopher Abarca,USA,,Unknown,Unknown,True
,800764007,Mohammad Fayez,KSA,,Unknown,Unknown,True
,800664192,Roger Kiss,USA,,Unknown,Unknown,True
,800674635,Kane Kelley,USA,,Unknown,Unknown,True
,800760130,Walker Tucker,USA,,Unknown,Unknown,True
,800700097,Conor Cherneski,CAN,,Unknown,Unknown,True
,800651444,Adrian Padilla,GUA,,Unknown,Unknown,True
,800534800,Santiago Padilla,GUA,,Unknown,Unknown,True
,800508732,Daniel Paveska,AUS,,Unknown,Unknown,True
,800437602,Luca Teboul,SRB,,Unknown,Unknown,True
,800416675,Arran Trainor,GBR,,Unknown,Unknown,True
,800513061,Luc Woodall,GBR,,Unknown,Unknown,True
,800571739,Wilhelm Sebastian Moe Bongard,NOR,,Unknown,Unknown,True
,800799269,Filip Jaskovic,SVK,,Unknown,Unknown,True
,800695776,Oliver Bartos,SVK,,Unknown,Unknown,True
,800811731,Korawit Toechumroen,THA,,Unknown,Unknown,True
,800761485,PO-CHUN WANG,TPE,,Unknown,Unknown,True
,800733384,Asher Cleverley,USA,,Unknown,Unknown,True
,800662766,Rodrigo Sebastian Mio Sernaque,PER,,Unknown,Unknown,True
,800531004,Mario Garoz Romero,ESP,,Unknown,Unknown,True
,800540997,Robin Maximus Trono,GER,,Unknown,Unknown,True
,800500150,Zinovii Nahirniak,UKR,,Unknown,Unknown,True
,800596402,Kajetan Ignaczewski,POL,,Unknown,Unknown,True
,800767641,Phileas Piero Giacomo Santosuosso Lebailli,ITA,,Unknown,Unknown,True
,800746069,JUWON KANG,KOR,,Unknown,Unknown,True
,800555539,Gyubin Kim,KOR,,Unknown,Unknown,True
,800591257,DO HYUK LEE,KOR,,Unknown,Unknown,True
,800519313,Sun Ho Choi,KOR,,Unknown,Unknown,True
,800498080,Jaewon Jeang,KOR,,Unknown,Unknown,True
,800452081,Ilbin Nam,KOR,,Unknown,Unknown,True
,800521673,Sang Jin Lee,KOR,,Unknown,Unknown,True
,800700564,dongjin Seo,KOR,,Unknown,Unknown,True
,800700563,mori choi,KOR,,Unknown,Unknown,True
,800687099,Roi Flesh,ISR,,Unknown,Unknown,True
,800693879,Noam Gil,ISR,,Unknown,Unknown,True
,800648728,Roy Shemesh,ISR,,Unknown,Unknown,True
,800638208,Jairaj Kawshik Sehwani,PLE,,Unknown,Unknown,True
,800567536,Michael Saragani,ISR,,Unknown,Unknown,True
,800755515,Simon Vantomme,BEL,,Unknown,Unknown,True
,800602177,Grigorios Papaioannou,GRE,,Unknown,Unknown,True
,800673556,Max Shaan Kleber,GER,,Unknown,Unknown,True
,800596331,Bakir Omanovic,BIH,,Unknown,Unknown,True
,800626247,Edward Aussat,SUI,,Unknown,Unknown,True
,800740454,Ricky Andrew Romascindo,GUY,,Unknown,Unknown,True
,800741252,Tristan Verkuijl,SUR,,Unknown,Unknown,True
,800808301,Govardan Suresh,IND,,Unknown,Unknown,True
,800620852,Parthiv Kalita,IND,,Unknown,Unknown,True
,800694459,R Gowtham reddy R,IND,,Unknown,Unknown,True
,800704058,Vanshraj Jalota,IND,,Unknown,Unknown,True
,800775315,Abdulbaasit Salami,NGR,,Unknown,Unknown,True
,800828948,Youssef Hamzaoui,TUN,,Unknown,Unknown,True
,800708822,MATEO QUIROZ,USA,,Unknown,Unknown,True
,800700903,Armaan Rikhil Mullick Armaan Mullick,USA,,Unknown,Unknown,True
,800779248,Kevin R Benitez Gandarilla,USA,,Unknown,Unknown,True
,800855433,Zeki Gediz Bekler,TUR,,Unknown,Unknown,True
,800818085,Sitotaw Tadele Teshome,ETH,,Unknown,Unknown,True
,800818353,Keamlak Debay,USA,,Unknown,Unknown,True
,800794730,Pablo Prieto Pelaez,ESP,,Unknown,Unknown,True
,800682999,Georges Franky Bouting Bouting,CMR,,Unknown,Unknown,True
,800590233,Rayen Houas,TUN,,Unknown,Unknown,True
,800671661,Giorgi Mumladze,GEO,,Unknown,Unknown,True
,800671631,Temo Beriashvili,GEO,,Unknown,Unknown,True
,800752572,Harry Masterman,AUS,,Unknown,Unknown,True
,800715965,JOOWON PARK,KOR,,Unknown,Unknown,True
,800663662,Jun Yang Lee,KOR,,Unknown,Unknown,True
,800544528,Park Jun,KOR,,Unknown,Unknown,True
,800787925,Roarke Ganea,USA,,Unknown,Unknown,True
,800831810,Ekene Mwim,RSA,,Unknown,Unknown,True
,800750014,Daniel Badenhorst,RSA,,Unknown,Unknown,True
,800649587,Aidan Thng,SGP,,Unknown,Unknown,True
,800748267,Oliver Taylor,NZL,,Unknown,Unknown,True
,800653296,Jack Calleri,AUS,,Unknown,Unknown,True
,800650039,Umberto Giuseppe Capitanio,ITA,,Unknown,Unknown,True
,800516713,Rostyslav Avtonomov,UKR,,Unknown,Unknown,True
,800764788,Othmane Leoub,MAR,,Unknown,Unknown,True
,800746018,Adam Idriss Hannaoui,MAR,,Unknown,Unknown,True
,800656900,Georgy Markaryan,GBR,,Unknown,Unknown,True
,800599983,Eriks Masals,LAT,,Unknown,Unknown,True
,800653274,Carl Peterges,BEL,,Unknown,Unknown,True
,800766000,Milan Rooijakkers,BEL,,Unknown,Unknown,True
,800846333,Oliver Juhasz,AUT,,Unknown,Unknown,True
,800827495,Alex Roselli,ITA,,Unknown,Unknown,True
,800714224,simone accardo,ITA,,Unknown,Unknown,True
,800793231,Leonardo Carioni,ITA,,Unknown,Unknown,True
,800679284,Rian Bregovic,CRO,,Unknown,Unknown,True
,800573232,Gabriel Wien,AUT,,Unknown,Unknown,True
,800709094,Adnan Fazlic,BIH,,Unknown,Unknown,True
,800602785,Edoardo Ciappi,ITA,,Unknown,Unknown,True
,800454263,Skerdi Hasa,ALB,,Unknown,Unknown,True
,800712526,Leonardo Brezzi,ITA,,Unknown,Unknown,True
,800625574,Riccardo Coppola,ITA,,Unknown,Unknown,True
,800748638,Tamo Jansen,GER,,Unknown,Unknown,True
,800748821,Juls Thagaard Hansen,GER,,Unknown,Unknown,True
,800721555,Orlando Vankan,GER,,Unknown,Unknown,True
,800531861,Marcus Masarcin,SVK,,Unknown,Unknown,True
,800797678,Hamza El Menjra,MAR,,Unknown,Unknown,True
,800622611,Ari Tossounian,EGY,,Unknown,Unknown,True
,800598396,Sebastian Jonas Safko,SVK,,Unknown,Unknown,True
,800792216,Ole Pagh Sondberg,DEN,,Unknown,Unknown,True
,800787589,Giuliano Wagner,GER,,Unknown,Unknown,True
,800821841,Ernesto stentella liberati,ITA,,Unknown,Unknown,True
,800826080,Hugo Merkun,SLO,,Unknown,Unknown,True
,800544295,Tai Filipcic Saule,SLO,,Unknown,Unknown,True
,800597897,Milos Bogunovic,SLO,,Unknown,Unknown,True
,800823392,Darien Rosales Alcover,CUB,,Unknown,Unknown,True
,800765762,Marco Andre Toirac Marlon,DOM,,Unknown,Unknown,True
,800663965,Enrique Alejandro Amaya Villegas,VEN,,Unknown,Unknown,True
,800733275,Patricio Parrales Arellano,MEX,,Unknown,Unknown,True
,800696180,Rashuan Duck Sempere,MEX,,Unknown,Unknown,True
,800827225,Miquel Rabaneda Rovira,ESP,,Unknown,Unknown,True
,800636874,Gianmarco Triggiano,ITA,,Unknown,Unknown,True
,800739187,Lorenzo Rampinelli,ITA,,Unknown,Unknown,True
,800695730,Maksym Dereyko,UKR,,Unknown,Unknown,True
,800534379,Ilya Terebkov,RUS,,Unknown,Unknown,True
,800476173,Alexey Starchenkov,RUS,,Unknown,Unknown,True
,800516783,Zacharias Forsstrom,FIN,,Unknown,Unknown,True
,800419364,Oskar Erik Hakonen,EST,,Unknown,Unknown,True
,800419004,Maksim Starostin,RUS,,Unknown,Unknown,True
,800427481,Ostap Kovalenko,RUS,,Unknown,Unknown,True
,800847310,Charis Gavriilidis,CYP,,Unknown,Unknown,True
,800738337,Deniz Sengul,TUR,,Unknown,Unknown,True
,800752693,Misha Davidenko,GBR,,Unknown,Unknown,True
,800650127,Efe Bartu Onur,TUR,,Unknown,Unknown,True
,800528091,Dragos Stefan Florin Litan,ROU,,Unknown,Unknown,True
,800647094,Emil Andreev,BUL,,Unknown,Unknown,True
,800724510,Luka Bezmarevic,SRB,,Unknown,Unknown,True
,800697792,Islomiddin Muminov,TJK,,Unknown,Unknown,True
,800755935,Jacobo Zapata,COL,,Unknown,Unknown,True
,800563588,Victor Rafael Mallmann Boff,BRA,,Unknown,Unknown,True
,800575997,Marco Zorzetto,BRA,,Unknown,Unknown,True
,800640325,Marc Vidal Iglesias,ESP,,Unknown,Unknown,True
,800749683,michele rignanese,ITA,,Unknown,Unknown,True
,800665434,Leo Klein,AUT,,Unknown,Unknown,True
,800458070,Andre Toomvali,EST,,Unknown,Unknown,True
,800577483,Leonid Shangichev,RUS,,Unknown,Unknown,True
,800561226,Viktor Naeslund,SWE,,Unknown,Unknown,True
,800440789,Said Dad,MAR,,Unknown,Unknown,True
,800458700,Luka Kurtovic,SRB,,Unknown,Unknown,True
,800497921,Viktor Yanev,BUL,,Unknown,Unknown,True
,800653702,Camilo Montero,CRC,,Unknown,Unknown,True
,800441229,Vasco Leote Prata,POR,,Unknown,Unknown,True
,800779876,Peter Stevenson,CAN,,Unknown,Unknown,True
,800760141,Gabriel De La Maza Ibarra,MEX,,Unknown,Unknown,True
,800507170,Diego Rodriguez Tobar,PAN,,Unknown,Unknown,True
,800690543,FELIPE GODOY,CHI,,Unknown,Unknown,True
,800547440,Oliver Staeffler,MEX,,Unknown,Unknown,True
,800696994,Carlo Guerrero Morales,MEX,,Unknown,Unknown,True
,800711738,Pablo Diaz Videgaray,MEX,,Unknown,Unknown,True
,800602773,Paul David Ntoto,COD,,Unknown,Unknown,True
,800725436,velotiana RAZAFIARISONY,MAD,,Unknown,Unknown,True
,800771360,Ali Slaoui,MAR,,Unknown,Unknown,True
,800541600,Claudio Celaj,ITA,,Unknown,Unknown,True
,800512536,Regi Halili,ALB,,Unknown,Unknown,True
,800672420,Carlo Trebucchi,ITA,,Unknown,Unknown,True
,800513181,Harley Sandford,GBR,,Unknown,Unknown,True
,800721747,Alessandro Paolucci,LUX,,Unknown,Unknown,True
,800798520,Chi Su,CHN,,Unknown,Unknown,True
,800794493,Yuze Tang,CHN,,Unknown,Unknown,True
,800816830,Zihua Mao,CHN,,Unknown,Unknown,True
,800836530,Xuansheng Wang,CHN,,Unknown,Unknown,True
,800837370,Yujian Chen,CHN,,Unknown,Unknown,True
,800795629,Ching-Heng Chang,TPE,,Unknown,Unknown,True
,800844436,Yijing Cai,CHN,,Unknown,Unknown,True
,800799992,Isak Andric,SWE,,Unknown,Unknown,True
,800813529,Malivai Moessner,GER,,Unknown,Unknown,True
,800694080,Evarist Van Outryve,BEL,,Unknown,Unknown,True
,800543671,Hugo Sjostrand,SWE,,Unknown,Unknown,True
,800679753,Simone Filiberto,ITA,,Unknown,Unknown,True
,800512671,Raffaele Marino,ITA,,Unknown,Unknown,True
,800790780,Elie Khoury,CAN,,Unknown,Unknown,True
,800815776,Mason Tran,USA,,Unknown,Unknown,True
,800654962,David Morales Araneda,GUA,,Unknown,Unknown,True
,800681373,Robin Ivan,ROU,,Unknown,Unknown,True
,800756126,Juliusz Konkol,POL,,Unknown,Unknown,True
,800716634,ROGER VALDES MILLET,ESP,,Unknown,Unknown,True
,800736448,Diego Carnevale Miino,ITA,,Unknown,Unknown,True
,800797507,Ori Fiala,ISR,,Unknown,Unknown,True
,800771309,Yassine Youidadi,MAR,,Unknown,Unknown,True
,800673748,Sobirjon Nazarov,TJK,,Unknown,Unknown,True
,800668793,Luka Basar,CRO,,Unknown,Unknown,True
,800542662,Alvin Benjaminsson,SWE,,Unknown,Unknown,True
,800645259,Hidde van der Vliet,NED,,Unknown,Unknown,True
,800585537,Tim Hammes,GER,,Unknown,Unknown,True
,800801319,Justus Boehner,GER,,Unknown,Unknown,True
,800568356,Leon Charounzinidis,GEO,,Unknown,Unknown,True
,800753755,Nassim En-nafaa,MAR,,Unknown,Unknown,True
,800742789,Rasya Qaishar Rasendriya Andhy Setiawan,INA,,Unknown,Unknown,True
,800742163,Enrique Kaban,INA,,Unknown,Unknown,True
,800646183,George Valsamas,GER,,Unknown,Unknown,True
,800595562,Lior Yakov,ISR,,Unknown,Unknown,True
,800418565,Savva Razvozov,RUS,,Unknown,Unknown,True
,800584394,Abdulwahab Al Abdullah,KUW,,Unknown,Unknown,True
,800594987,Abdulla Al Abdulla,UAE,,Unknown,Unknown,True
,800604296,Nathan Hoarau,FRA,,Unknown,Unknown,True
,800805059,Petr Valdaytsev,RUS,,Unknown,Unknown,True
,800737494,Yabest Kidane Gebiregiorgis,ETH,,Unknown,Unknown,True
,800806216,Oscar Planchenault,FRA,,Unknown,Unknown,True
,800805803,Erwan Ferrand,FRA,,Unknown,Unknown,True
,800722514,MAHE Duhaupas,FRA,,Unknown,Unknown,True
,800590854,Jules Thuilot,FRA,,Unknown,Unknown,True
,800703343,Stef Hummel,NED,,Unknown,Unknown,True
,800795956,David Istrate,CAN,,Unknown,Unknown,True
,800753093,Abilesh Amirtharaj,MAS,,Unknown,Unknown,True
,800689367,Jaden Mah,CAN,,Unknown,Unknown,True
,800629415,Raajan Mann,CAN,,Unknown,Unknown,True
,800779016,kriday ghai,IND,,Unknown,Unknown,True
,800710206,Andrew Hamm,CAN,,Unknown,Unknown,True
,800594097,Christopher Scarlett,CAN,,Unknown,Unknown,True
,800703943,Joao Victor Malcher,BRA,,Unknown,Unknown,True
,800709657,Miles Lander,CAN,,Unknown,Unknown,True
,800490664,Nadir Sargsyan,ARM,,Unknown,Unknown,True
,800777644,Marc Castellvi,ESP,,Unknown,Unknown,True
,800702937,Johannes Kuenzel,GER,,Unknown,Unknown,True
,800716144,Ghali Benjelloun,FRA,,Unknown,Unknown,True
,800687302,Marius Maehle Rykhus,NOR,,Unknown,Unknown,True
,800680516,Janus Juul Ogle,DEN,,Unknown,Unknown,True
,800747422,Rom Malka,ISR,,Unknown,Unknown,True
,800692424,Thibeau Berthels,BEL,,Unknown,Unknown,True
,800570781,Tijl Forger,NED,,Unknown,Unknown,True
,800795502,Aniel Gonzalez,CUB,,Unknown,Unknown,True
,800636319,Daniel William Santos,GBR,,Unknown,Unknown,True
,800766495,Vidyuth Anand,USA,,Unknown,Unknown,True
,800768238,Gregg Carlevato,USA,,Unknown,Unknown,True
,800739280,Enzo De Felicio,USA,,Unknown,Unknown,True
,800774757,Johannes Petrus Snyman,RSA,,Unknown,Unknown,True
,800723189,Alejandro Rojas Alejandro Rojas,MEX,,Unknown,Unknown,True
,800625772,Joshua Roseman,USA,,Unknown,Unknown,True
,800596377,Evan Holt,CAN,,Unknown,Unknown,True
,800714774,Konstantin Heupel,GER,,Unknown,Unknown,True
,800707241,Nikolas Gurita,ROU,,Unknown,Unknown,True
,800760544,Filip Glueck,AUT,,Unknown,Unknown,True
,800546797,Marcell Tofalvi,HUN,,Unknown,Unknown,True
,800668447,Robbie Taylor,GBR,,Unknown,Unknown,True
,800747772,Manue L Guerrier I,ITA,,Unknown,Unknown,True
,800690027,Matteo Voillat,SUI,,Unknown,Unknown,True
,800697548,Matteo Rusca,ITA,,Unknown,Unknown,True
,800706168,Alessandro Mochi,ITA,,Unknown,Unknown,True
,800720278,Vincenzo Salamone,ITA,,Unknown,Unknown,True
,800649382,ludovico candrini,ITA,,Unknown,Unknown,True
,800687320,Inaki Ramos,MEX,,Unknown,Unknown,True
,800831350,Alexander Johnson,USA,,Unknown,Unknown,True
,800764172,Scott Goddard,CAN,,Unknown,Unknown,True
,800567259,Nate Bonetto,USA,,Unknown,Unknown,True
,800759733,CHENG-CHIEH CHO,TPE,,Unknown,Unknown,True
,800777661,Sanjiv Bachan,ISV,,Unknown,Unknown,True
,800736831,Nehuen Santiago Arens,ARG,,Unknown,Unknown,True
,800858533,Dante Gribbe,SWE,,Unknown,Unknown,True
,800793227,John Haensel,SWE,,Unknown,Unknown,True
,800538122,Romesh Muzaffari,TJK,,Unknown,Unknown,True
,800563515,Ramzan Ibrohimi Dilshod,TJK,,Unknown,Unknown,True
,800621332,Daniel Mukhamedaliyev,KGZ,,Unknown,Unknown,True
,800667718,Arnas Bakytbekuulu,KGZ,,Unknown,Unknown,True
,800624966,You Du,CHN,,Unknown,Unknown,True
,800783398,Alan Coloma,CHI,,Unknown,Unknown,True
,800783036,marco antonio gatica aviles,CHI,,Unknown,Unknown,True
,800686869,Marcelo Arturo Guzman Argandona,BOL,,Unknown,Unknown,True
,800626865,juan martin ochoa,ARG,,Unknown,Unknown,True
,800763792,Julian Gaitero Tristan,ARG,,Unknown,Unknown,True
,800575902,Baltus Van Mierlo,NED,,Unknown,Unknown,True
,800731093,Juan Manuel Guerra Osorno,COL,,Unknown,Unknown,True
,800715102,Alex Chin,TTO,,Unknown,Unknown,True
,800584285,Kaleb Khoo,CAN,,Unknown,Unknown,True
,800650744,Scott Lim,SGP,,Unknown,Unknown,True
,800843628,Tobias T Moller,DEN,,Unknown,Unknown,True
,800724928,Ayrton Little,GBR,,Unknown,Unknown,True
,800807278,Elis Akerman,SWE,,Unknown,Unknown,True
,800631559,Grantas Pikunas,LTU,,Unknown,Unknown,True
,800650057,Ville Poeyhoenen,FIN,,Unknown,Unknown,True
,800544347,Atte Viikki,FIN,,Unknown,Unknown,True
,800594293,Karl Oskar Laan,EST,,Unknown,Unknown,True
,800492613,Jona Gitschel,GER,,Unknown,Unknown,True
,800719251,Gustav Sjoberg,SWE,,Unknown,Unknown,True
,800665458,Theodor Garmo,SWE,,Unknown,Unknown,True
,800671305,Philip Peter Carstensen,DEN,,Unknown,Unknown,True
,800790840,Maximilian Kaestner,GER,,Unknown,Unknown,True
,800733670,Jamie O Nuallain,IRL,,Unknown,Unknown,True
,800508204,Dimitar Kartev,BUL,,Unknown,Unknown,True
,800562716,Alexander Mohn,NOR,,Unknown,Unknown,True
,800562770,William Burridge,GBR,,Unknown,Unknown,True
,800715804,Gustavo Moreira,POR,,Unknown,Unknown,True
,800802584,Jason Yates,GBR,,Unknown,Unknown,True
,800717992,APOSTOLOS TOUMPANIARIS,GRE,,Unknown,Unknown,True
,800788365,Nikolaos-Iordanis Kitsios,GRE,,Unknown,Unknown,True
,800764974,Matthew Oren Su,INA,,Unknown,Unknown,True
,800795922,Mateo Puljic,GBR,,Unknown,Unknown,True
,800586353,Ryuto Saito,JPN,,Unknown,Unknown,True
,800707009,Hritek Uthaiah Motanalira Jeevan,IND,,Unknown,Unknown,True
,800601868,Huu Hung Anh Nguyen,VIE,,Unknown,Unknown,True
,800589042,Connor Wallin,AUS,,Unknown,Unknown,True
,800670987,Ethan Hill,AUS,,Unknown,Unknown,True
,800653366,Alexander Watson,NZL,,Unknown,Unknown,True
,800561334,David Reutlinger,AUS,,Unknown,Unknown,True
,800653255,Marcus Nield,AUS,,Unknown,Unknown,True
,800562673,Michael Tam,AUS,,Unknown,Unknown,True
,800581287,Kent Yamazaki,AUS,,Unknown,Unknown,True
,800582001,Cooper Rowlands,AUS,,Unknown,Unknown,True
,800561303,Oscar Giorgio,AUS,,Unknown,Unknown,True
,800781611,Fisher Waita,SOL,,Unknown,Unknown,True
,800689886,Roy Hwang Hwang,KOR,,Unknown,Unknown,True
,800844194,Pengyu Wang,CHN,,Unknown,Unknown,True
,800760012,Zi Yao Gao,CHN,,Unknown,Unknown,True
,800780466,Louis Rebiere,AUS,,Unknown,Unknown,True
,800765195,Adam Bogyay,HUN,,Unknown,Unknown,True
,800635953,Ilay Shitrit,ISR,,Unknown,Unknown,True
,800685168,SERGIO PULIDO,ESP,,Unknown,Unknown,True
,800527263,Suliman Almusfer,KSA,,Unknown,Unknown,True
,800598509,Neil Joshram Clemena,PHI,,Unknown,Unknown,True
,800482401,Archie Turner,GBR,,Unknown,Unknown,True
,800516299,Georgijs Harjuzovs,LAT,,Unknown,Unknown,True
,800653232,Kacper Wereszka,POL,,Unknown,Unknown,True
,800514894,daniel Goldenberg,ISR,,Unknown,Unknown,True
,800557007,maor Yaloz,ISR,,Unknown,Unknown,True
,800441218,Vladimir Cherkovets,RUS,,Unknown,Unknown,True
,800508267,Nir Skoletsky,ISR,,Unknown,Unknown,True
,800592296,Ilgyun Kang,KOR,,Unknown,Unknown,True
,800652410,Chayanon Rodnoi,THA,,Unknown,Unknown,True
,800846217,Heorhii Biziulov,UKR,,Unknown,Unknown,True
,800780842,Sem Usov,RUS,,Unknown,Unknown,True
,800757833,Fabian Wassermann,GER,,Unknown,Unknown,True
,800691953,Jiri Fiala,CZE,,Unknown,Unknown,True
,800435571,Fons Van Sambeek,NED,,Unknown,Unknown,True
,800455834,Simon Sedliak,SVK,,Unknown,Unknown,True
,800509439,Arthur Girault,FRA,,Unknown,Unknown,True
,800519664,Tim PAULY,LUX,,Unknown,Unknown,True
,800396681,Charles Barry,IRL,,Unknown,Unknown,True
,800435469,Olle Sonesson Lidholt,SWE,,Unknown,Unknown,True
,800562587,Hampus Wik,SWE,,Unknown,Unknown,True
,800485692,Jonathan Sund Nordahl,DEN,,Unknown,Unknown,True
,800544324,Aron Ouwejan,NED,,Unknown,Unknown,True
,800396379,Borna Devald,CRO,,Unknown,Unknown,True
,800443338,Kim Johannes Niethammer,GER,,Unknown,Unknown,True
,800742417,Platon Rozanov,SUI,,Unknown,Unknown,True
,800745718,Andres Morales Salazar Oscar Morales Berrocal,CRC,,Unknown,Unknown,True
,800685205,Carson Dwyer Family,USA,,Unknown,Unknown,True
,800710896,Federico Lorenzo Valentini,ITA,,Unknown,Unknown,True
,800581990,Enzo Mauriet - Fillol,FRA,,Unknown,Unknown,True
,800411098,Youssef Berrajah,TUN,,Unknown,Unknown,True
,800555550,Mehdi Dhahri,TUN,,Unknown,Unknown,True
,800685103,Marlon Warmuth,AUT,,Unknown,Unknown,True
,800716909,Aaron Dhaval Singh Rawa,MRI,,Unknown,Unknown,True
,800803634,Ronel Oussou,BEN,,Unknown,Unknown,True
,800800908,Liam Scott Lim Fat,MRI,,Unknown,Unknown,True
,800660568,Stefano Zanette Perez,VEN,,Unknown,Unknown,True
,800586829,Diego Jose Bsereni Rebolledo,VEN,,Unknown,Unknown,True
,800656498,Santiago Ignacio Blasco Hernandez,VEN,,Unknown,Unknown,True
,800677423,Jesus Suarez G,VEN,,Unknown,Unknown,True
,800680825,SAMUEL DAVID HERNANDEZ QUIJADA,VEN,,Unknown,Unknown,True
,800688131,Mayukh Singh Singh,IND,,Unknown,Unknown,True
,800767208,Georges Dumoulin,FRA,,Unknown,Unknown,True
,800749574,Dylan Hurley,IRL,,Unknown,Unknown,True
,800668419,leonardo barbero,ITA,,Unknown,Unknown,True
,800820184,Lucas Rago,USA,,Unknown,Unknown,True
,800665383,Krishna Mahtani,HKG,,Unknown,Unknown,True
,800537743,Curt Seifert,BAR,,Unknown,Unknown,True
,800533798,Lucas Gonzalez Ramirez,COL,,Unknown,Unknown,True
,800532674,Jose Miguel Roa Rodriguez,COL,,Unknown,Unknown,True
,800551086,Andres Alejandro Andrade Fierro,PAN,,Unknown,Unknown,True
,800721708,William Satery,USA,,Unknown,Unknown,True
,800674837,Gilbert wechuli,KEN,,Unknown,Unknown,True
,800587596,JINGXUAN XU,CHN,,Unknown,Unknown,True
,800534915,Qiulin Wang,CHN,,Unknown,Unknown,True
,800599236,Long Chang Liu,CHN,,Unknown,Unknown,True
,800534441,Yuchen Pan,CHN,,Unknown,Unknown,True
